city,hotel_name,score,url,longitude_x,latitude_x,description,id_city,latitude_y,longitude_y,Average probability of precipitation,average cloud percentage,average daily temperatures
Dijon,IDÉAL ART DÉCO parking privé sécurisé Darcy Liberté centre gare-ville,8.9,https://www.booking.com/hotel/fr/appartement-darcy.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&nflt=ht_id&srpvid=d527458d027b00c4&srepoch=1665309211&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5.03257579,47.32659473,"You're eligible for a Genius discount at IDÉAL ART DÉCO parking privé sécurisé Darcy Liberté centre gare-ville! To save at this property, all you have to do is sign in. Set 850 m from Saint-Philibert Church and 750 m from Saint-Bénigne Cathedral in Dijon, this apartment features a terrace. The property is 2.1 km from Dijon Congrexpo and one free private parking is provided. Free WiFi is offered throughout the property. A flat-screen TV and a washing machine are available. The bathroom is complete with 2 sinks and a walk-in shower. Cleaning products are also available. There is a dining area and a kitchen complete with a dishwasher, an oven and microwave.Guests have access to free coffee, tea and chocolate. Zénith de Dijon is 4.8 km from IDÉAL ART DÉCO parking privé sécurisé Darcy Liberté centre gare-ville, while Darcy Gardens is 210 m away.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 9.4 for a two-person trip.    IDÉAL ART DÉCO parking privé sécurisé Darcy Liberté centre gare-ville has been welcoming Booking.com guests since 20 Jul 2016.  ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Sweet Home Dijon Nodot,8.9,https://www.booking.com/hotel/fr/sweet-home-nodot.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&nflt=ht_id&srpvid=d527458d027b00c4&srepoch=1665309211&from=searchresults#hotelTmpl,5.02535146,47.32120214,"You're eligible for a Genius discount at Sweet Home Dijon Nodot! To save at this property, all you have to do is sign in. Situated in Dijon, 700 m from Dijon Train Station, 500 m from Foch-Gare Tramway Station and less than 1 km from Saint-Philibert Church, Sweet Home Dijon Nodot features accommodation with a balcony and free WiFi. The apartment, set in a building dating from 1960, is 2.7 km from Dijon Congrexpo and 4 km from Lake Kir. The apartment has 1 bedroom, a flat-screen TV with satellite channels, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a shower. Towels and bed linen are available. Chenove Centre Tramway Station is 4.3 km from the apartment, while Universite Tramway Station is 4.8 km from the property. The nearest airport is Dijon Bourgogne Airport, 14 km from Sweet Home Dijon Nodot.   Couples particularly like the location — they rated it 9.2 for a two-person trip.    Sweet Home Dijon Nodot has been welcoming Booking.com guests since 24 Apr 2016.    Distance in property description is calculated using © OpenStreetMap ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Le Clos des Jardins,8.9,https://www.booking.com/hotel/fr/le-clos-des-jardins.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&nflt=ht_id&srpvid=d527458d027b00c4&srepoch=1665309211&from=searchresults#hotelTmpl,5.02349069,47.32806104,"Featuring a private pool and garden views, Le Clos des Jardins is set in Dijon. Featuring city views, this holiday home also has free WiFi. The holiday home is fitted with 2 bedrooms, 2 bathrooms, bed linen, towels, a flat-screen TV with cable channels, a dining area, a fully equipped kitchen, and a terrace with pool views. A bicycle rental service is available at the holiday home. Popular points of interest near Le Clos des Jardins include Dijon Train Station, Foch-Gare Tramway Station and Saint-Philibert Church. The nearest airport is Dijon Bourgogne Airport, 15 km from the accommodation.    Le Clos des Jardins has been welcoming Booking.com guests since 17 Jan 2020.    Distance in property description is calculated using © OpenStreetMap ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Chambre d'hôtes Le Petit Tertre,8.9,https://www.booking.com/hotel/fr/le-petit-tertre.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&nflt=ht_id&srpvid=0113458d894e0140&srepoch=1665309211&from=searchresults#hotelTmpl,5.04365131,47.32396148,"Le Petit Tertre is located in the centre of Dijon, a 3-minute walk from the Palace of the Dukes of Burgundy and offers free Wi-Fi. All apartments are fully furnished in an 18th century style. The Apartment-Empire has views of the courtyard and is decorated in a Napoléon style. Guests can have breakfast in their room. This property is a short walk from the Musée des Beaux Arts de Dijon and the Notre Dame church.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 9.8 for a two-person trip.    Chambre d'hôtes Le Petit Tertre has been welcoming Booking.com guests since 15 Jul 2010.  ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Ma Suite - Maison Tillot,8.8,https://www.booking.com/hotel/fr/ma-suite-gaston.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&nflt=ht_id&srpvid=d527458d027b00c4&srepoch=1665309211&from=searchresults#hotelTmpl,5.0350481,47.3202184,"Featuring city views, a terrace and free WiFi, Ma Suite - Maison Tillot features accommodation attractively set in Dijon, within a short distance of Saint-Philibert Church, Dijon Train Station and Foch-Gare Tramway Station. All units come with a seating area, a flat-screen TV with satellite channels and a private bathroom with bathrobes and shower. There is also a kitchen in some of the units equipped with a dishwasher, a microwave, and an oven. The apartment offers a continental or à la carte breakfast. Dijon Congrexpo is 2.8 km from Ma Suite - Maison Tillot, while Chenove Centre Tramway Station is 4.2 km from the property. The nearest airport is Dijon Bourgogne Airport, 14 km from the accommodation.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 9.7 for a two-person trip.    Ma Suite - Maison Tillot has been welcoming Booking.com guests since 21 Nov 2019.    Distance in property description is calculated using © OpenStreetMap ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Authentic Flat in Dijon,8.8,https://www.booking.com/hotel/fr/luxury-flat-in-dijon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&nflt=ht_id&srpvid=b46d458d3ea00512&srepoch=1665309211&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5.04175365,47.32064509,"You're eligible for a Genius discount at Authentic Flat in Dijon! To save at this property, all you have to do is sign in. Set in a 17th-century hotel, Authentic Flat in Dijon is located in the historic centre of Dijon and offers independent, luxury flats. With a unique and colourful décor, they are equipped with free Wi-Fi. All of the apartments at Authentic Flat in Dijon consist of up to 2 bedrooms, a living room. They all feature a laptop, a flat-screen TV with cable channels and a desk. Each comes with a private bathroom, which is fitted with a hairdryer, free toiletries and a shower. You can prepare meals using the apartment’s kitchen. It is complete with hotplates, a fridge and a microwave. It also includes a dishwasher, an electric kettle and a dining area. There are restaurants just 50 m away. A washing machine, ironing facilities and bed linen are provided. Free public parking is possible nearby and the Museum of Magnin is just 130 m from the property.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 9.9 for a two-person trip.    Authentic Flat in Dijon has been welcoming Booking.com guests since 18 Dec 2012.  ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Hôtel des Halles,8.8,https://www.booking.com/hotel/fr/hotel-des-halles-dijon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&nflt=ht_id&srpvid=0113458d894e0140&srepoch=1665309211&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5.0369183,47.32558142,"Located in Dijon historical city center, 50 m from the pedestrian area, Hôtel des Halles features a free WiFi access. The Halles centrales Covered Market is located 300 m walk away. The road of vintage wines of Bourgogne starts a 10-minute drive from the property. All rooms provide air conditioning, a flat-screen TV and a private bathroom fitted with a walk-in shower. Rooms are accessible by lift. A buffet breakfast is served daily at Hôtel des Halles. Godrans Tramway Stop is 30 m away and provides direct access to Dijon Zenith and Dijon University. Paid public parking is located 250 m away.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 9.5 for a two-person trip.    Hôtel des Halles has been welcoming Booking.com guests since 22 Apr 2009.  ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Appartements des Ducs,8.8,https://www.booking.com/hotel/fr/appartements-des-ducs.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&nflt=ht_id&srpvid=b46d458d3ea00512&srepoch=1665309211&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5.043667,47.321731,"Set 1.3 km from Dijon Congrexpo in Dijon, Appartements des Ducs offers accommodation with air conditioning and free WiFi. Each unit comes with a sofa, a seating area, a flat-screen TV, a well-fitted kitchen with a dining area, and a private bathroom with a hairdryer. A dishwasher, a microwave and fridge are also featured, as well as a kettle and a coffee machine. Popular points of interest near the apartment include Dijon Train Station, Foch-Gare Tramway Station and Saint-Philibert Church. The nearest airport is Dijon Bourgogne Airport, 13 km from Appartements des Ducs.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 9.7 for a two-person trip.    Appartements des Ducs has been welcoming Booking.com guests since 31 Mar 2018.    Distance in property description is calculated using © OpenStreetMap ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,La Chouette Dijonnaise,8.7,https://www.booking.com/hotel/fr/10-rue-chancelier-de-l-39-hospital.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&nflt=ht_id&srpvid=d527458d027b00c4&srepoch=1665309211&from=searchresults#hotelTmpl,5.0461235,47.3192296,"You're eligible for a Genius discount at La Chouette Dijonnaise! To save at this property, all you have to do is sign in. Offering free WiFi and city views, La Chouette Dijonnaise is an accommodation located in the centre of Dijon, just 1.6 km from Dijon Congrexpo and 1 km from Saint-Philibert Church. This apartment is 2.9 km from Universite Tramway Station and 4.7 km from Chenove Centre Tramway Station. The apartment features 1 bedroom, a flat-screen TV with satellite channels, an equipped kitchen with a dishwasher and a microwave, a washing machine, and 1 bathroom with a shower. Towels and bed linen are provided. Cycling can be enjoyed nearby. Popular points of interest near the apartment include CHU - Hopitaux Tramway Station, Dijon Train Station and Foch-Gare Tramway Station. The nearest airport is Dijon Bourgogne Airport, 13 km from La Chouette Dijonnaise.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 9.6 for a two-person trip.    La Chouette Dijonnaise has been welcoming Booking.com guests since 17 Feb 2019.    Distance in property description is calculated using © OpenStreetMap ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Ogliastra,8.7,https://www.booking.com/hotel/fr/ogliastra.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&nflt=ht_id&srpvid=d527458d027b00c4&srepoch=1665309211&from=searchresults#hotelTmpl,5.029243,47.324688,"Ogliastra in Dijon features accommodation with free WiFi, 200 m from Dijon Train Station, 200 m from Foch-Gare Tramway Station and 700 m from Saint-Philibert Church. This apartment is 4.6 km from CHU - Hopitaux Tramway Station and 4.9 km from Universite Tramway Station. The apartment has 2 bedrooms, a TV, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a bidet. Towels and bed linen are available in this accommodation. Dijon Congrexpo is 2.1 km from the apartment, while Lake Kir is 4.5 km from the property. The nearest airport is Dijon Bourgogne Airport, 10 km from Ogliastra.   This is our guests' favourite part of Dijon, according to independent reviews.    Ogliastra has been welcoming Booking.com guests since 28 Sept 2022.    Distance in property description is calculated using © OpenStreetMap ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Hostellerie Du Chapeau Rouge,8.7,https://www.booking.com/hotel/fr/bestwesternchapeaurouge.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&nflt=ht_id&srpvid=b46d458d3ea00512&srepoch=1665309211&from=searchresults#hotelTmpl,5.03569119,47.32125147,"With a privileged location in the heart of Dijon, near the historic centre, museums and shopping streets, this former characterful private house offers modern comforts. Rooms at Hostellerie du Chapeau Rouge boast unique smart and functional living spaces fitted with modern en suite facilities. The gourmet, 2-starred Michelin restaurant and chef William Frachot serve creative and refined gourmet cuisine complemented by an excellent wine list. You can also relax in the free spa, which has a hammam and sauna. Dijon Train Station is located 800 m away and the wine roads of Bourgogne are a 15-minute drive from the property.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 9.6 for a two-person trip.    Hostellerie Du Chapeau Rouge has been welcoming Booking.com guests since 2 Aug 2005.  ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
